date	max	min	mean	stdev
1046	396.00	211.00	279.86	1163.17
1047	396.00	231.00	281.33	1120.97
1048	396.00	229.00	283.23	1141.71
1049	396.00	226.00	286.10	1305.66
1050	396.00	226.00	292.76	1253.75
1051	396.00	229.00	292.46	976.95
1052	396.00	236.00	294.25	895.93
1053	396.00	240.00	291.82	966.74
1054	396.00	228.00	289.18	914.30
1055	396.00	223.00	287.80	818.55
1056	396.00	238.00	284.43	802.88
1057	396.00	241.00	285.21	702.80
1058	396.00	229.00	283.94	753.75
1059	396.00	236.00	285.19	892.59
1060	398.00	236.00	286.98	861.51
1061	398.00	242.00	287.82	786.45
1062	398.00	224.00	287.60	817.16
1063	398.00	240.00	287.26	744.04
1064	398.00	240.00	287.60	644.82
1065	398.00	238.00	289.33	691.18
1066	398.00	232.00	291.17	843.32
1067	398.00	231.00	294.76	816.32
1068	398.00	245.00	296.92	802.68
1069	398.00	245.00	297.41	904.48
1070	398.00	248.00	296.03	840.80
1071	398.00	233.00	292.69	808.55
1072	398.00	243.00	293.11	749.52
1073	398.00	239.00	291.09	623.97
1074	398.00	239.00	294.94	809.33
1075	398.00	238.00	294.29	693.15
1076	398.00	237.00	291.91	529.14
1077	398.00	239.00	288.99	589.85
1078	398.00	238.00	289.62	669.14
1079	398.00	242.00	288.62	684.16
1080	398.00	240.00	287.20	656.00
1081	398.00	235.00	287.90	535.81
1082	398.00	243.00	289.68	607.19
1083	398.00	230.00	289.55	754.61
1084	398.00	230.00	289.09	646.78
1085	398.00	231.00	291.42	635.29
1086	398.00	240.00	290.62	622.36
1087	398.00	243.00	289.36	564.14
1088	398.00	239.00	290.00	615.40
1089	398.00	239.00	289.68	653.76
1090	398.00	242.00	288.38	616.17
1091	398.00	248.00	290.61	709.61
1092	398.00	245.00	290.05	633.93
1093	398.00	244.00	288.74	557.04
1094	398.00	238.00	289.21	635.30
1095	398.00	243.00	288.50	698.87
1096	398.00	236.00	288.09	660.77
1097	398.00	226.00	284.96	698.11
1098	398.00	236.00	283.24	537.41
1099	398.00	236.00	281.00	534.43
1100	398.00	237.00	280.14	659.62
1101	398.00	225.00	281.95	789.46
1102	398.00	235.00	285.27	746.87
1103	398.00	227.00	284.21	625.46
1104	398.00	246.00	286.42	698.36
1105	398.00	239.00	284.64	609.10
1106	398.00	245.00	284.21	639.63
1107	398.00	244.00	284.92	718.56
1108	398.00	230.00	284.62	734.54
1109	398.00	246.00	283.93	669.98
1110	398.00	236.00	284.97	886.18
1111	398.00	236.00	283.39	684.54
1112	398.00	236.00	284.00	824.29
1113	398.00	235.00	285.94	812.15
1114	398.00	245.00	289.68	686.06
1115	398.00	247.00	289.94	610.76
1116	398.00	245.00	289.14	622.44
1117	398.00	241.00	287.56	555.72
1118	398.00	248.00	286.29	522.42
1119	398.00	233.00	286.20	571.66
1120	398.00	236.00	286.18	553.71
1121	398.00	236.00	282.52	537.14
1122	398.00	236.00	281.52	529.60
1123	398.00	236.00	279.73	473.98
1124	398.00	236.00	281.73	682.50
1125	398.00	230.00	281.83	660.42
1126	398.00	244.00	280.76	585.34
1127	398.00	234.00	279.80	585.68
1128	398.00	240.00	281.06	767.81
1129	398.00	229.00	286.46	920.23
1130	398.00	229.00	288.35	983.05
1131	398.00	236.00	292.68	1272.41
1132	398.00	230.00	289.63	1096.37
1133	400.00	237.00	288.14	1053.93
1134	400.00	238.00	297.47	1214.02
1135	400.00	247.00	295.81	897.80
1136	400.00	252.00	295.69	814.08
1137	400.00	241.00	293.63	591.76
1138	400.00	238.00	291.25	604.47
1139	400.00	234.00	291.38	676.40
1140	400.00	229.00	290.37	870.56
1141	400.00	229.00	290.57	1002.80
1142	400.00	236.00	290.56	883.02
1143	400.00	236.00	293.38	925.29
1144	402.00	240.00	295.15	938.23
1145	402.00	249.00	291.79	725.08
1146	402.00	239.00	289.21	656.24
1147	402.00	232.00	289.79	701.83
1148	402.00	230.00	286.95	729.44
1149	402.00	234.00	288.00	841.90
1150	402.00	228.00	294.24	913.24
1151	402.00	234.00	294.61	837.41
1152	404.00	234.00	294.37	900.96
1153	404.00	234.00	292.85	711.60
1154	404.00	235.00	292.80	774.24
1155	404.00	235.00	295.03	962.46
1156	404.00	234.00	295.66	932.87
1157	408.00	249.00	295.77	846.42
1158	408.00	251.00	292.97	950.92
1159	408.00	246.00	293.19	895.41
1160	408.00	239.00	293.88	897.35
1161	408.00	250.00	294.08	1229.54
1162	408.00	245.00	293.86	1142.93
1163	408.00	241.00	294.89	1043.47
1164	408.00	249.00	292.89	634.68
1165	408.00	248.00	291.58	762.43
1166	408.00	249.00	293.98	983.41
1167	408.00	242.00	293.79	972.66
1168	408.00	234.00	293.65	918.05
1169	408.00	248.00	292.07	776.64
1170	408.00	242.00	296.23	975.08
1171	408.00	250.00	292.90	843.97
1172	408.00	249.00	291.75	875.91
1173	408.00	249.00	293.51	826.64
1174	408.00	247.00	294.32	817.56
1175	408.00	247.00	292.83	743.94
1176	408.00	251.00	292.52	692.98
1177	408.00	249.00	292.56	686.58
1178	408.00	241.00	291.12	575.53
1179	408.00	248.00	293.19	802.41
1180	408.00	249.00	294.46	788.83
1181	408.00	246.00	294.28	934.20
1182	408.00	247.00	294.79	712.31
1183	408.00	247.00	295.77	768.85
1184	408.00	249.00	297.30	863.05
1185	408.00	248.00	296.37	740.47
1186	408.00	248.00	298.51	716.72
1187	408.00	248.00	296.12	640.45
1188	408.00	251.00	294.30	525.02
1189	408.00	251.00	294.56	515.53
1190	408.00	250.00	294.22	566.47
1191	408.00	256.00	294.74	489.94
1192	408.00	256.00	295.95	548.15
1193	408.00	259.00	295.60	522.60
1194	408.00	247.00	295.44	702.60
1195	408.00	246.00	298.12	972.98
1196	408.00	246.00	297.99	952.95
1197	408.00	246.00	297.29	906.53
1198	408.00	243.00	294.69	755.94
1199	408.00	255.00	292.45	634.80
1200	408.00	255.00	288.82	591.55
1201	408.00	242.00	288.10	581.94
1202	408.00	247.00	287.31	642.50
1203	408.00	246.00	283.67	589.94
1204	408.00	244.00	283.62	692.11
1205	408.00	237.00	284.31	688.94
1206	408.00	250.00	285.77	669.42
1207	408.00	250.00	287.69	542.54
1208	408.00	250.00	288.02	553.85
1209	408.00	246.00	287.38	637.70
1210	408.00	235.00	286.19	575.27
1211	408.00	246.00	284.58	443.45
1212	408.00	241.00	284.19	675.44
1213	408.00	243.00	282.14	634.64
1214	408.00	238.00	283.00	780.47
1215	408.00	235.00	281.61	948.06
1216	408.00	237.00	283.25	1008.57
1217	408.00	240.00	285.75	1082.51
1218	408.00	241.00	290.60	1283.58
1219	408.00	232.00	292.53	1086.93
1220	408.00	232.00	295.66	1169.37
1221	408.00	235.00	297.07	1121.86
1222	408.00	235.00	297.54	873.79
1223	408.00	251.00	295.95	711.74
1224	408.00	244.00	298.94	687.90
1225	408.00	244.00	301.30	762.10
1226	408.00	244.00	301.06	737.91
1227	408.00	246.00	305.29	825.07
1228	408.00	242.00	304.82	720.31
1229	408.00	242.00	303.51	746.91
1230	408.00	246.00	305.20	742.81
1231	408.00	254.00	306.50	792.64
1232	408.00	254.00	306.14	821.94
1233	408.00	258.00	304.08	689.61
1234	409.00	261.00	302.84	610.75
1235	409.00	261.00	302.45	652.25
1236	409.00	255.00	300.55	679.96
1237	409.00	259.00	299.06	568.38
1238	409.00	259.00	300.62	593.92
1239	409.00	258.00	300.33	485.21
1240	409.00	261.00	298.75	521.76
1241	409.00	258.00	300.60	535.56
1242	409.00	256.00	297.96	568.62
1243	409.00	247.00	299.20	701.71
1244	409.00	234.00	296.98	685.02
1245	409.00	250.00	298.32	656.42
1246	409.00	250.00	298.47	716.31
1247	409.00	252.00	298.30	823.03
1248	409.00	252.00	298.44	695.39
1249	409.00	252.00	298.31	607.87
1250	409.00	249.00	297.45	673.42
1251	409.00	253.00	300.23	737.82
1252	409.00	257.00	299.52	653.79
1253	409.00	257.00	296.92	732.15
1254	409.00	256.00	298.21	986.15
1255	409.00	252.00	299.13	1071.07
1256	409.00	252.00	302.06	1042.31
1257	409.00	252.00	302.86	961.36
1258	409.00	261.00	305.49	905.76
1259	409.00	256.00	307.62	925.15
1260	409.00	260.00	306.95	723.57
1261	409.00	249.00	307.58	731.47
1262	409.00	249.00	304.96	676.86
1263	409.00	268.00	303.54	518.66
1264	409.00	261.00	304.38	685.51
1265	409.00	261.00	305.15	760.30
1266	409.00	259.00	300.39	659.77
1267	409.00	257.00	298.31	644.16
1268	409.00	254.00	300.56	729.86
1269	409.00	253.00	298.27	667.45
1270	409.00	255.00	298.02	670.37
1271	409.00	244.00	294.94	533.41
1272	409.00	255.00	295.78	533.39
1273	409.00	254.00	296.19	538.66
1274	409.00	255.00	298.17	495.17
1275	409.00	245.00	300.21	564.60
1276	409.00	259.00	302.99	557.08
1277	409.00	245.00	301.83	545.56
1278	409.00	258.00	301.42	578.36
1279	409.00	257.00	300.44	688.33
1280	409.00	259.00	299.65	699.14
1281	409.00	254.00	301.11	677.20
1282	409.00	252.00	302.50	897.78
1283	409.00	246.00	304.51	870.60
1284	409.00	261.00	306.35	726.98
1285	409.00	262.00	304.08	669.00
1286	409.00	255.00	304.79	620.54
1287	409.00	247.00	303.37	615.73
1288	409.00	247.00	303.23	600.49
1289	409.00	257.00	302.12	596.16
1290	409.00	260.00	300.36	492.77
1291	409.00	257.00	298.18	615.83
1292	409.00	255.00	304.36	871.35
1293	409.00	237.00	304.28	644.85
1294	409.00	259.00	301.11	626.22
1295	409.00	258.00	301.11	652.04
1296	409.00	256.00	295.14	534.56
1297	409.00	243.00	293.00	636.93
1298	409.00	244.00	291.64	653.76
1299	409.00	246.00	290.34	549.21
1300	409.00	246.00	291.00	714.23
1301	409.00	246.00	293.56	755.43
1302	409.00	243.00	292.62	665.44
1303	409.00	250.00	293.86	680.58
1304	409.00	250.00	291.46	629.38
1305	410.00	246.00	291.88	707.55
1306	410.00	244.00	292.57	799.72
1307	410.00	244.00	292.29	653.72
1308	410.00	248.00	288.42	527.89
1309	410.00	248.00	290.56	658.53
1310	410.00	245.00	291.83	996.55
1311	410.00	239.00	289.34	860.22
1312	410.00	248.00	289.21	978.54
1313	410.00	248.00	292.98	988.62
1314	410.00	252.00	294.67	923.56
1315	410.00	244.00	296.41	1106.44
1316	410.00	248.00	300.32	1322.48
1317	410.00	248.00	302.61	1217.73
1318	410.00	251.00	297.33	908.27
1319	410.00	259.00	298.31	742.24
1320	410.00	249.00	300.64	932.05
1321	410.00	251.00	297.65	739.06
1322	410.00	254.00	298.25	670.87
1323	410.00	253.00	300.06	783.47
1324	410.00	256.00	302.43	628.94
1325	410.00	256.00	300.06	676.95
1326	410.00	247.00	302.43	672.63
1327	410.00	252.00	300.94	730.67
1328	410.00	253.00	298.08	564.87
1329	410.00	253.00	299.88	558.66
1330	410.00	260.00	299.88	560.45
1331	410.00	262.00	300.18	590.63
1332	410.00	260.00	297.78	622.83
1333	410.00	252.00	295.11	577.10
1334	410.00	253.00	299.22	668.62
1335	410.00	254.00	296.50	627.70
1336	410.00	252.00	295.61	652.40
1337	411.00	252.00	295.90	652.91
1338	411.00	257.00	299.55	721.60
1339	411.00	252.00	297.95	681.47
1340	411.00	257.00	302.38	1015.55
1341	411.00	246.00	309.01	1210.55
1342	411.00	251.00	304.27	749.60
1343	411.00	256.00	303.27	745.42
1344	411.00	244.00	297.86	669.77
1345	411.00	255.00	294.32	667.66
1346	413.00	248.00	294.69	738.45
1347	413.00	252.00	295.62	734.28
1348	413.00	248.00	294.85	761.91
1349	413.00	249.00	297.65	756.62
1350	413.00	257.00	300.30	955.97
1351	413.00	254.00	304.93	1181.05
1352	413.00	257.00	305.94	1011.69
1353	413.00	256.00	308.89	1140.07
1354	413.00	247.00	308.00	1143.51
1355	413.00	254.00	305.48	1038.66
1356	413.00	252.00	304.91	906.64
1357	413.00	255.00	308.62	908.08
1358	413.00	258.00	311.46	988.71
1359	413.00	258.00	313.05	849.45
1360	413.00	258.00	312.31	778.82
1361	413.00	252.00	314.46	882.44
1362	413.00	261.00	312.00	616.21
1363	415.00	263.00	313.15	715.64
1364	415.00	265.00	311.51	703.84
1365	415.00	273.00	313.87	761.15
1366	415.00	269.00	311.68	596.17
1367	415.00	266.00	310.94	705.36
1368	415.00	260.00	310.07	584.53
1369	415.00	269.00	314.35	612.49
1370	415.00	267.00	313.15	651.63
1371	415.00	260.00	314.96	774.31
1372	415.00	266.00	312.92	614.39
1373	415.00	261.00	309.80	648.69
1374	415.00	259.00	307.32	553.67
1375	415.00	254.00	306.13	542.53
1376	415.00	254.00	308.04	657.22
1377	416.00	268.00	307.37	555.55
1378	416.00	268.00	306.17	456.22
1379	416.00	266.00	308.79	605.58
1380	416.00	266.00	308.76	549.58
1381	416.00	270.00	307.11	518.28
1382	416.00	269.00	307.54	491.27
1383	416.00	269.00	309.65	632.78
1384	416.00	266.00	311.92	634.85
1385	417.00	268.00	311.91	694.97
1386	417.00	262.00	311.44	781.41
1387	417.00	262.00	311.78	952.23
1388	417.00	263.00	310.64	828.18
1389	417.00	264.00	310.60	712.36
1390	417.00	265.00	311.86	675.18
1391	417.00	262.00	310.50	690.64
1392	417.00	265.00	313.87	787.01
1393	417.00	260.00	314.60	791.18
1394	417.00	265.00	314.26	739.71
1395	417.00	267.00	311.82	717.34
1396	417.00	270.00	309.00	746.49
1397	417.00	258.00	309.64	964.52
1398	417.00	267.00	312.45	823.80
1399	417.00	272.00	316.53	681.48
1400	417.00	265.00	314.70	717.31
1401	417.00	263.00	315.11	862.74
1402	417.00	263.00	315.19	676.53
1403	417.00	263.00	315.18	640.39
1404	417.00	271.00	314.20	651.65
1405	417.00	271.00	312.26	545.60
1406	417.00	274.00	313.53	631.62
1407	417.00	265.00	311.11	699.06
1408	417.00	274.00	310.98	635.46
1409	419.00	266.00	311.26	745.78
1410	419.00	262.00	311.25	912.50
1411	419.00	260.00	314.43	909.14
1412	419.00	261.00	312.12	724.21
1413	419.00	251.00	308.54	567.63
1414	419.00	258.00	306.54	597.19
1415	419.00	264.00	308.80	636.19
1416	419.00	265.00	306.50	510.23
1417	419.00	253.00	304.98	620.95
1418	419.00	260.00	306.88	854.63
1419	419.00	264.00	306.18	704.48
1420	419.00	253.00	311.06	864.88
1421	419.00	254.00	317.55	930.62
1422	419.00	265.00	320.55	847.53
1423	419.00	264.00	318.09	895.02
1424	419.00	259.00	318.54	950.53
1425	419.00	262.00	318.66	728.17
1426	419.00	255.00	315.63	595.20
1427	419.00	260.00	317.91	725.54
1428	419.00	271.00	320.46	743.23
1429	421.00	272.00	321.11	675.52
1430	421.00	268.00	321.23	603.37
1431	421.00	270.00	322.35	669.56
1432	421.00	273.00	324.93	715.98
1433	421.00	269.00	324.51	707.56
1434	421.00	278.00	324.60	673.79
1435	421.00	284.00	325.61	580.31
1436	423.00	283.00	324.05	636.45
1437	423.00	283.00	321.15	572.66
1438	423.00	273.00	318.39	589.97
1439	423.00	273.00	318.61	699.17
1440	423.00	272.00	316.46	757.68
1441	423.00	273.00	317.69	685.76
1442	423.00	268.00	317.08	611.37
1443	423.00	267.00	317.72	563.04
1444	423.00	275.00	318.25	609.21
1445	423.00	275.00	316.61	514.85
1446	423.00	274.00	315.23	450.98
1447	423.00	272.00	313.26	454.80
1448	423.00	260.00	311.37	475.07
1449	423.00	258.00	310.90	444.38
1450	423.00	266.00	308.29	531.36
1451	424.00	262.00	307.50	628.52
1452	424.00	250.00	306.13	652.91
1453	424.00	263.00	307.00	568.95
1454	424.00	265.00	305.58	644.18
1455	424.00	262.00	305.75	816.21
1456	424.00	256.00	304.14	667.97
1457	424.00	262.00	303.49	694.42
1458	424.00	266.00	302.01	633.78
1459	424.00	254.00	303.05	780.34
1460	424.00	257.00	303.77	872.76
1461	424.00	263.00	303.54	690.32
1462	424.00	259.00	298.76	523.78
1463	424.00	246.00	300.35	790.27
1464	424.00	260.00	305.49	901.92
1465	424.00	263.00	307.07	876.98
1466	424.00	262.00	304.89	830.50
1467	424.00	251.00	305.70	829.69
1468	424.00	252.00	305.88	923.69
1469	424.00	252.00	302.85	857.39
1470	424.00	255.00	304.32	1080.88
1471	424.00	254.00	303.05	975.21
1472	424.00	259.00	305.72	975.72
1473	424.00	255.00	309.47	1238.80
1474	424.00	245.00	309.56	913.29
1475	424.00	260.00	310.01	923.68
1476	424.00	257.00	310.24	900.04
1477	424.00	257.00	306.83	714.54
1478	424.00	257.00	305.44	603.26
1479	424.00	259.00	306.35	719.20
1480	424.00	258.00	305.94	764.77
1481	424.00	258.00	303.81	827.35
1482	424.00	257.00	307.86	1024.05
1483	424.00	252.00	310.15	1174.71
1484	424.00	256.00	310.04	1142.26
1485	424.00	262.00	310.54	1128.53
1486	424.00	251.00	309.55	932.55
1487	424.00	255.00	310.19	931.74
1488	424.00	255.00	307.06	799.37
1489	424.00	241.00	306.65	819.05
1490	424.00	253.00	306.75	865.89
1491	424.00	248.00	302.05	785.38
1492	424.00	246.00	301.30	687.52
1493	424.00	246.00	301.00	842.30
1494	424.00	245.00	303.70	942.52
1495	424.00	242.00	301.14	917.63
1496	424.00	246.00	295.74	758.57
1497	424.00	240.00	298.66	872.37
1498	424.00	247.00	302.45	1076.16
1499	424.00	251.00	306.13	1312.36
1500	424.00	251.00	306.73	1235.42
1501	424.00	242.00	310.55	1158.98
1502	424.00	252.00	308.79	1036.22
1503	424.00	253.00	309.21	1124.44
1504	424.00	258.00	309.31	970.26
1505	424.00	259.00	307.12	931.97
1506	424.00	259.00	306.58	817.43
1507	424.00	259.00	311.26	858.11
1508	424.00	271.00	310.95	670.64
1509	424.00	267.00	309.71	683.62
1510	424.00	266.00	310.94	720.73
1511	424.00	274.00	312.64	760.72
1512	424.00	273.00	314.58	789.34
1513	424.00	270.00	313.00	738.17
1514	424.00	264.00	313.21	912.76
1515	424.00	259.00	312.11	757.52
1516	424.00	251.00	309.96	717.97
1517	424.00	255.00	310.49	824.66
1518	424.00	261.00	306.93	685.02
1519	424.00	247.00	307.85	781.06
1520	424.00	253.00	306.35	738.78
1521	424.00	251.00	310.02	866.10
1522	424.00	258.00	312.46	866.66
1523	424.00	256.00	312.55	724.98
1524	424.00	273.00	313.06	776.51
1525	424.00	265.00	312.91	757.75
1526	424.00	265.00	313.31	656.09
1527	424.00	265.00	311.67	767.31
1528	424.00	260.00	311.47	761.01
1529	424.00	269.00	312.09	784.07
1530	424.00	257.00	311.76	840.53
1531	424.00	261.00	311.43	749.63
1532	424.00	261.00	312.10	729.88
1533	424.00	262.00	310.68	764.65
1534	424.00	266.00	313.70	809.50
1535	424.00	266.00	312.73	742.89
1536	424.00	271.00	314.58	751.68
1537	424.00	258.00	313.45	787.40
1538	424.00	265.00	315.55	759.59
1539	424.00	274.00	320.67	802.65
1540	424.00	278.00	325.15	814.23
1541	424.00	282.00	321.11	604.39
1542	424.00	278.00	325.58	780.59
1543	424.00	271.00	327.63	856.14
1544	424.00	271.00	328.21	755.48
1545	424.00	269.00	327.65	758.83
1546	424.00	269.00	328.40	804.15
1547	424.00	277.00	327.99	664.22
1548	424.00	278.00	332.64	706.48
1549	424.00	278.00	331.42	690.96
1550	424.00	278.00	331.88	594.44
1551	424.00	282.00	330.50	654.68
